Date,Open,High,Low,Close,Volume,sma_50,sma_200,sma_crossover,price_sma_ratio,rsi,macd,macd_hist,adx,obv
2020-11-06 00:00:00+00:00,8390.442434792873,8516.299071314765,8310.533459223416,8463.359375,1288608,8297.747861328126,8299.89835133272,-2.150490004594758,1.0196943404302092,62.13335158326286,-15.465744220017768,72.73937498514239,35.501215431333534,-7297200
2020-11-09 00:00:00+00:00,8536.27691905531,8592.21320591081,8151.714946923752,8291.5556640625,3389653,8296.968779296874,8299.737915039062,-2.769135742188155,0.9990141554998097,57.21305547511625,-4.599980900591618,66.88411064365484,33.52237710971843,-10686853
2020-11-10 00:00:00+00:00,8340.498762410243,8613.188123145332,8328.512416883426,8520.2939453125,2350161,8303.621201171874,8303.899349572524,-0.278148400650025,1.026059395306991,67.81540666755183,22.21243138272621,74.95721834157814,30.99823810083696,-8336692
2020-11-11 00:00:00+00:00,8554.256325145845,8788.988954338894,8514.301835070431,8775.0048828125,1743336,8313.469990234375,8312.623526114005,0.8464641203700012,1.055623998277551,71.48033960531194,63.2849952071756,92.82382573282204,29.55729686827926,-6593356
2020-11-12 00:00:00+00:00,8771.009798440207,8775.00524761385,8607.196382320835,8650.1474609375,1851822,8324.237744140624,8318.760324928977,5.47741921164743,1.039836120174715,67.53059836104369,84.78302158436964,91.45748168801283,28.455180469065507,-8445178
2020-11-13 00:00:00+00:00,8664.131086293148,8716.046561135652,8607.195938504503,8623.177734375,1502333,8337.482666015625,8324.196350097656,13.28631591796875,1.0359171470377242,64.3446965789189,98.50858518448511,84.14643623050267,28.574428775203867,-9947511
2020-11-16 00:00:00+00:00,8669.123556361019,8687.103072896853,8478.34090867523,8533.2783203125,2199475,8342.736650390625,8327.864454838267,14.87219555235788,1.024665851202092,62.13248923072577,100.96816369030785,69.28481178906031,28.06132548527279,-12146986
2020-11-17 00:00:00+00:00,8460.36273802165,8531.62628774582,8232.622159005246,8281.56640625,3109521,8341.597939453124,8327.066212621228,14.531726831895869,0.994535913945026,59.865575563289546,81.66496665495288,39.98529180296427,26.79019066442462,-15256507
2020-11-18 00:00:00+00:00,8240.612733276666,8361.475053364724,8170.6923828125,8170.6923828125,2415181,8337.482626953126,8324.415808726166,13.066818226960097,0.9815334277568736,56.94063214492267,56.7660729011277,12.069118439311277,25.011825967971284,-17671688
2020-11-19 00:00:00+00:00,8160.703679086539,8312.530724278846,8084.790156490384,8115.7548828125,2894601,8333.287431640625,8320.938126627605,12.349305013020055,0.9753413328289868,58.40747557072617,32.22900716350341,-9.974357838650413,22.461487416541267,-20566289
2020-11-20 00:00:00+00:00,8084.79083362766,8314.458912436516,7865.0411445495665,8307.537109375,2148616,8331.049990234374,8320.718437820184,10.33155241419081,0.9984158425088306,61.70762092872757,27.936395303813697,-11.413575758672104,19.579245374537614,-18417673
2020-11-23 00:00:00+00:00,8314.52880810547,8315.527670288086,7959.932733276367,7990.8974609375,2607984,8323.059111328124,8315.398744644657,7.660366683467146,0.960975860127436,50.75602935659295,-1.0041289095188404,-32.28327997760371,18.38547270121157,-21025657
2020-11-24 00:00:00+00:00,8176.685826904297,8179.682413452148,7990.8974609375,7990.8974609375,2847999,8310.972861328126,8310.24793061756,0.7249307105666958,0.9615714871149064,36.54561676552372,-23.66688572726344,-43.956829436278646,20.526676791677023,-21025657
2020-11-25 00:00:00+00:00,8016.867852564103,8057.821201923077,7760.160272435897,7791.125,4207740,8296.149775390624,8302.13663482666,-5.986859436035957,0.9384481781854788,32.4843870462166,-57.08916347148261,-61.90328574439826,23.95388636647976,-25233397
2020-11-26 00:00:00+00:00,7820.091917684907,7857.888706071142,7705.222768300086,7739.18408203125,2398687,8278.170234375,8293.475826322116,-15.305591947115316,0.9331653270717164,32.546949663427284,-86.76755500680792,-73.26534182377885,27.89349330250647,-27632084
2020-11-27 00:00:00+00:00,7694.234445131516,7805.081308838759,7635.301583614865,7761.158203125,6933755,8258.672421875,8285.410407788826,-26.73798591382547,0.936725861621653,36.22207260868065,-107.27813068077376,-75.02073399819575,32.222624405234534,-20698329
2020-11-30 00:00:00+00:00,7885.018366506846,7970.409868645683,7741.182206793522,7796.11962890625,4863411,8242.550810546874,8278.107560342818,-35.55674979594369,0.941775589659455,29.082581203124377,-119.3361815803255,-69.663027918198,34.501081601367225,-15834918
2020-12-01 00:00:00+00:00,7989.898573717948,7994.95092397054,7791.125,7791.125,2773905,8226.968564453126,8270.946052102481,-43.97748764935568,0.9419871621601849,16.790331650698448,-127.82184790633892,-62.51895539536912,36.93026779936436,-18608823
2020-12-02 00:00:00+00:00,7842.0661235673315,7979.909089438212,7756.163985415912,7927.96826171875,1931427,8209.4884375,8265.975359488224,-56.48692198822391,0.9591086250479216,25.819373693914983,-122.09723115392626,-45.43547091436517,39.60130005452595,-16677396
2020-12-03 00:00:00+00:00,7915.983048699501,7949.944363987296,7695.234499328827,7720.2060546875,3702698,8192.90734375,8258.178655133928,-65.27131138392906,0.9348557808068269,23.031030081573988,-132.7943344739988,-44.90605938755016,42.83801822994447,-20380094
2020-12-04 00:00:00+00:00,7840.068852135331,7953.939134864779,7778.13940012458,7948.94482421875,3426784,8180.561376953125,8253.8232490647,-73.26187211157594,0.9630621573001944,33.884306201616155,-121.4149627596089,-26.821350138528217,46.61706200893976,-16953310
2020-12-07 00:00:00+00:00,8100.772520709756,8175.687186437651,8038.843063708028,8061.81689453125,2189160,8171.811328125,8251.156494140625,-79.34516601562518,0.977052962243071,43.43676016313636,-102.111814493951,-6.014561498296246,47.870418672424215,-14764150
2020-12-08 00:00:00+00:00,8034.847519382377,8164.699605100888,7929.966988609733,8124.7451171875,1850894,8163.72052734375,8249.424831442637,-85.7043040988865,0.984886253671902,48.58723557584038,-80.80468268367622,12.234056249582837,49.47601557526576,-12913256
2020-12-09 00:00:00+00:00,8157.707427018652,8172.690359724086,8002.8837890625,8002.8837890625,2746073,8154.8306640625,8246.093195734797,-91.26253167229696,0.970506105024608,46.66667627998997,-72.91134139860333,16.10191802772458,50.92798701507223,-15659329
2020-12-10 00:00:00+00:00,8050.8291995441505,8196.663078344825,8018.86560967003,8093.7802734375,2257369,8147.31919921875,8244.062356770834,-96.74315755208318,0.9817708701329864,43.28731389513481,-58.64519957099765,24.294447884264216,51.495745133265565,-13401960
2020-12-11 00:00:00+00:00,8102.769947725184,8175.686886357326,8040.840492996515,8150.71533203125,1751201,8141.905400390625,8242.834106445312,-100.9287060546876,0.988824380883508,55.99700394404969,-42.25787352683801,32.54541914273909,51.68724449647011,-11650759
2020-12-14 00:00:00+00:00,7791.125164537832,7815.097857351793,7401.568906310939,7683.248046875,8369844,8127.581728515625,8235.56675502232,-107.98502650669523,0.9329349485497768,41.45393720631073,-66.22806676935488,6.86018072017778,50.98323451019896,-20020603
2020-12-15 00:00:00+00:00,7541.41022846748,7606.336276792034,7469.492144169511,7496.46142578125,7679478,8111.36021484375,8226.091045673076,-114.7308308293259,0.911302997275284,41.7551825983503,-99.15375413471064,-20.85240531614238,48.4396021975244,-27700081
2020-12-16 00:00:00+00:00,7625.314273268885,7698.23121614924,7562.385952700907,7636.3017578125,3850651,8098.375,8218.62535848497,-120.25035848496918,0.929145863782284,47.256269146918896,-112.6649214055342,-27.490858069572724,45.17859554453146,-23849430
2020-12-17 00:00:00+00:00,7586.358151836694,7593.350186999677,7491.929585437059,7533.41845703125,3027139,8081.813876953125,8210.060272216797,-128.24639526367173,0.9175838187844574,44.17775019292613,-130.173877917583,-35.99985166529723,42.0596136426952,-26876569
2020-12-18 00:00:00+00:00,7515.439314991093,7578.328616558902,7464.497341962844,7499.45751953125,5737295,8063.5146875,8201.287398726852,-137.77271122685215,0.9144244256938792,42.41184302225375,-145.1173929578772,-40.75469336447313,41.39330283659491,-32613864
2020-12-21 00:00:00+00:00,7456.506222632624,7578.32741588681,7377.596109894784,7431.53466796875,2379055,8042.938134765625,8191.900170302973,-148.96203553734722,0.907180814398755,41.08909752974592,-160.58986278123757,-44.9817305502668,39.88675788500147,-34992919
2020-12-22 00:00:00+00:00,7355.62114812193,7388.29389125421,7304.679176563779,7319.662109375,2518823,8020.403837890625,8181.391278002636,-160.98744011201052,0.8946720503461835,34.73684958517383,-179.8063909605071,-51.358606983629045,38.42140018814776,-37511742
2020-12-23 00:00:00+00:00,7298.68583305756,7315.66648984721,7187.812132842781,7215.7802734375,1588406,8001.1058203125,8169.895908900669,-168.79008858816906,0.8832156925740374,36.6472613717441,-201.0998698542608,-58.121668701906174,36.99932481770594,-39100148
2020-12-24 00:00:00+00:00,7241.751998147194,7317.665536334668,7208.789540776318,7214.78271484375,744212,7983.186259765625,8158.6592830882355,-175.47302332261006,0.8843098436282282,27.901412897206484,-215.57063582859155,-58.07394774098955,35.83260445204652,-39844360
2020-12-29 00:00:00+00:00,7500.456289209076,7569.614328236786,7431.534797138837,7453.509765625,2984828,7968.103447265625,8150.459870094477,-182.3564228288524,0.9144894747563,32.97928762954966,-205.4077317766032,-38.328834951200975,37.05270507651783,-36859532
2020-12-30 00:00:00+00:00,7561.386812434553,7589.354953880809,7391.5802393679905,7392.5791015625,2290546,7953.9595703125,8141.748596892959,-187.7890265804599,0.9079842018683362,29.49073286344316,-199.9650795040852,-26.308946142946382,37.92334083715629,-39150078
2020-12-31 00:00:00+00:00,7391.580028523518,7400.569788017668,7260.729084775332,7315.66650390625,1135354,7939.13646484375,8132.361300381747,-193.22483553799705,0.8995747032983937,30.252548651611832,-199.5575668015681,-20.7211467523434,39.56024277622915,-40285432
2021-01-04 00:00:00+00:00,7416.551762351897,7551.398158031023,7394.077363072043,7413.55517578125,4373741,7929.18779296875,8124.284827071629,-195.0970341028797,0.9125178810912566,30.531704468942564,-189.1553472206606,-8.255141737148705,41.69216647569052,-35911691
2021-01-05 00:00:00+00:00,7436.528328845443,7476.091169130644,7357.618223005444,7430.53515625,2800020,7918.879521484375,8116.576497395833,-197.6969759114581,0.9154765138521216,28.905737143393253,-177.49531523559654,2.723912198332272,43.90524688243215,-33111671
2021-01-06 00:00:00+00:00,7398.572108649598,7574.371850936938,7366.608519142809,7503.45263671875,2567664,7910.2693359375,8109.838872553228,-199.56953661572788,0.9252283250797104,43.15066378224744,-160.5204448368504,15.759026077662725,40.72366348853186,-30544007
2021-01-07 00:00:00+00:00,7566.381339491012,7574.372237275293,7395.575899352007,7466.4951171875,2874639,7898.243037109375,8102.8460056470785,-204.60296853770345,0.9214657556103016,48.71131866678145,-148.3399303293645,22.351632468118908,38.17439099470753,-33418646
2021-01-08 00:00:00+00:00,7435.53071877928,7490.468143488154,7389.583054477312,7462.5,3028898,7886.556357421875,8095.960564726142,-209.4042073042674,0.9217559720478246,41.53695961471157,-137.42500745293637,26.61324427563764,36.88905362293217,-36447544
2021-01-11 00:00:00+00:00,7483.475650817645,7596.556802193219,7474.485890959481,7547.40283203125,1728696,7880.08373046875,8090.124844165559,-210.04111369680868,0.9329154960413608,50.69308655837995,-120.53445726004612,34.80303557482233,35.62856964382917,-34718848
2021-01-12 00:00:00+00:00,7489.468398674882,7489.468398674882,7387.584459402431,7396.57421875,2085461,7870.674443359375,8082.824311266448,-212.1498679070728,0.915097734889536,45.4303144918704,-117.9594203363713,29.90245799879773,32.741508481128555,-36804309
2021-01-13 00:00:00+00:00,7379.594021865454,7520.43359375,7371.603124169876,7520.43359375,3474528,7865.939833984375,8076.966074625651,-211.02624064127667,0.9310963453685864,53.76163780261592,-104.71715442367712,34.51577912919353,30.17101918669641,-33329781
2021-01-14 00:00:00+00:00,7471.489782978073,7590.544118466115,7440.525052594073,7550.39990234375,4881492,7861.6447265625,8071.537557385632,-209.8928308231316,0.9354351446255702,60.49050761473157,-90.75832711794736,38.77968514793864,28.412099836686032,-28448289
2021-01-15 00:00:00+00:00,7524.428462166178,7583.361328125,7494.462598119319,7583.361328125,4424316,7854.2331640625,8066.556167291135,-212.3230032286356,0.9400989927863604,67.86411609874354,-76.15823954124608,42.70381817971196,27.56029307469893,-24023973
2021-01-18 00:00:00+00:00,7579.3664232780275,7682.24923055236,7554.394868114355,7653.2822265625,2403380,7837.27251953125,8062.381683041351,-225.1091635101011,0.9492582375082338,69.97267578482058,-58.273788834671,48.47061510902964,27.0650547338236,-21620593
2021-01-19 00:00:00+00:00,7741.181028534545,7792.80239580024,7671.260683760684,7713.212890625,3108910,7821.150859375,8058.889995117188,-237.7391357421875,0.9571061145267362,64.13039435413339,-38.81687232926743,54.34202529154658,26.22245452543136,-18511683
2021-01-20 00:00:00+00:00,7677.255109293247,7738.18570539875,7627.064233076347,7636.3017578125,2316591,7804.60970703125,8054.705953163676,-250.09624613242613,0.948054690291104,63.03423646632288,-29.26585292883101,51.114435753586406,25.50996536538708,-20828274
2021-01-21 00:00:00+00:00,7680.251524586397,7738.18553270527,7627.311827512255,7641.2958984375,2370049,7791.60451171875,8050.652913411458,-259.04840169270847,0.9491523210133656,68.86581991147713,-21.05095354326022,47.46346811132577,25.954495213830253,-18458225
2021-01-22 00:00:00+00:00,7654.281075833588,7770.149091597218,7602.340241180927,7768.1513671875,2646689,7776.56166015625,8047.910179952973,-271.34851979672385,0.9652383281485496,69.87689247237074,-4.255357331849154,51.40725145818947,26.73302979729645,-15811536
2021-01-25 00:00:00+00:00,7858.048296561887,7938.956128266667,7794.569828486796,7888.01416015625,3777537,7758.821845703125,8046.372718224158,-287.55087252103294,0.9803192614096482,72.99204262518276,18.51378395188385,59.34111419353799,28.566911863879486,-12033999
2021-01-26 00:00:00+00:00,7827.084615358165,8004.882096411477,7816.097130573971,7942.95263671875,3357229,7744.67794921875,8045.387765066965,-300.70981584821493,0.9872678444669892,72.49497665770295,40.524428000228,65.0814065935057,33.24297932529457,-8676770
2021-01-27 00:00:00+00:00,7900.001009641845,7988.899743977175,7708.219470401583,7770.14892578125,3983116,7727.617373046875,8042.791172243514,-315.1737991966384,0.9661010412152464,63.64452955474043,43.52250633368567,54.46358794157071,36.53627359874712,-12659886
2021-01-28 00:00:00+00:00,7601.34124967316,7709.218365962871,7563.384486534187,7640.296875,2654940,7709.757744140625,8039.0295432973135,-329.2717991566888,0.9504003976910664,57.17740244135128,35.01687697326088,36.76636686491673,37.98587920232601,-15314826
2021-01-29 00:00:00+00:00,7477.482251618609,7610.33092106361,7476.483389442331,7482.4765625,2802519,7693.775947265625,8033.876274956598,-340.10032769097234,0.9313656703706734,47.52474252251427,15.364215058703849,13.690963960287762,38.12993045708857,-18117345
2021-02-01 00:00:00+00:00,7476.482886297354,7527.424853859299,7379.59326171875,7379.59326171875,3269241,7677.95396484375,8027.873678504874,-349.9197136611237,0.9192463106984438,49.32805105243084,-8.415475279224665,-8.070981102112603,38.58702774024407,-21386586
2021-02-02 00:00:00+00:00,7388.58368472381,7450.373163780061,7355.621232162517,7371.60302734375,3016614,7663.070927734375,8021.907581676136,-358.83665394176114,0.918933925913354,43.51608677579941,-27.58778155931941,-21.79462990576588,37.92042520771164,-24403200
