Price,Adj Close,Close,High,Low,Open,Volume,log_return,sma_50,sma_200,rsi,macd,macd_signal,macd_hist,adx,adx_pos,adx_neg,obv,sma_crossover,price_sma_ratio,target
Ticker,^FTSE,^FTSE,^FTSE,^FTSE,^FTSE,^FTSE,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,,,
2010-02-08,5092.2998046875,5092.2998046875,5118.10009765625,5033.0,5060.89990234375,1326821100,0.006185242752202052,5358.0499924879805,5358.0499924879805,23.43430856064832,-94.30103499197776,-74.4118343812742,-19.889200610703554,51.30031731684575,5.591474443735264,36.456243460354045,-4758845100,0,1.0,1
2010-02-09,5111.7998046875,5111.7998046875,5132.89990234375,5084.7998046875,5092.2998046875,1284674100,0.0038219979192557533,5348.929615162037,5348.929615162037,28.517774217201207,-95.41713092669215,-78.6128936903578,-16.80423723633436,55.85076166525875,7.009856904130407,36.06201505575741,-3474171000,0,1.0,1
2010-02-10,5132.0,5132.0,5181.2001953125,5105.2998046875,5111.7998046875,1191910000,0.003943892282344513,5341.18212890625,5341.18212890625,34.465336646805255,-93.59277876027954,-81.60887070434215,-11.983908055937391,57.981651119992954,11.308242411079313,31.93786571187653,-2282261000,0,1.0,1
2010-02-11,5161.5,5161.5,5201.7998046875,5114.5,5132.0,1565807200,0.005731788170117668,5334.986193426724,5334.986193426724,39.13376709472856,-88.74358229075096,-83.03581302162392,-5.707769269127041,57.94536784327857,13.049146119111462,25.622080567027112,-716453800,0,1.0,0
2010-02-12,5142.5,5142.5,5207.7001953125,5117.39990234375,5161.5,1285903300,-0.0036878923785325438,5328.569986979167,5328.569986979167,40.612056526740304,-85.44870092812107,-83.51839060292335,-1.9303103251977234,56.91041862623602,13.395093135803565,25.351536361738557,-2002357100,0,1.0,1
2010-02-15,5167.5,5167.5,5194.2998046875,5142.5,5142.5,591532800,0.004849670028811012,5323.3741809475805,5323.3741809475805,41.39666404785438,-79.89916480722059,-82.7945454437828,2.8953806365622086,55.11508733455485,13.498224086277292,22.49981303013954,-1410824300,0,1.0,1
2010-02-16,5244.10009765625,5244.10009765625,5248.10009765625,5167.5,5167.5,1098282000,0.014714641180628242,5320.896865844727,5320.896865844727,52.03676244613387,-68.53015675351253,-79.94166770572875,11.411510952216219,51.47120154153724,17.959255880675183,20.670395767694977,-312542300,0,1.0,1
2010-02-17,5276.60009765625,5276.60009765625,5304.5,5244.10009765625,5244.10009765625,1205018000,0.00617831565921622,5319.554539535985,5319.554539535985,60.664817079429085,-56.24925122136574,-75.20318440885615,18.953933187490406,48.10947480921228,24.06158946621893,17.910589320960753,892475700,0,1.0,1
2010-02-18,5325.10009765625,5325.10009765625,5326.39990234375,5261.7001953125,5276.60009765625,966085200,0.009149539687108769,5319.717644186581,5319.717644186581,61.026809750806244,-42.1174961608931,-68.58604675926354,26.46855059837044,43.62491044233006,26.435747175459944,18.226353620632764,1858560900,0,1.0,1
2010-02-19,5358.2001953125,5358.2001953125,5366.10009765625,5281.39990234375,5325.10009765625,1469031000,0.006196625137124037,5320.817145647321,5320.817145647321,59.332907238916405,-27.92517319608396,-60.45387204662763,32.52869885054367,40.285743811296335,28.24401253601797,18.255608831648175,3327591900,0,1.0,0
2010-02-22,5352.10009765625,5352.10009765625,5387.0,5348.2001953125,5358.2001953125,961342400,-0.0011391087362625444,5321.686116536458,5321.686116536458,56.10147722755471,-16.974213726761263,-51.757940382654354,34.78372665589309,37.944444480933626,27.668647481089963,18.967768556901135,2366249500,0,1.0,0
2010-02-23,5315.10009765625,5315.10009765625,5395.5,5302.0,5352.10009765625,1063966500,-0.0069371808358761325,5321.5081160261825,5321.5081160261825,55.423149483014555,-11.152530795220628,-43.63685846516761,32.484327669946985,34.79885095822129,25.54752653619621,22.705907670254316,1302283000,0,1.0,1
2010-02-24,5342.89990234375,5342.89990234375,5357.89990234375,5298.2001953125,5315.10009765625,953221200,0.005216713779889801,5322.071057771382,5322.071057771382,71.00702193839355,-4.2466405940685945,-35.75881489094781,31.512174296879216,32.973628490564344,27.503928276310884,13.727583373888653,2255504200,0,1.0,0
2010-02-25,5278.2001953125,5278.2001953125,5370.39990234375,5259.7001953125,5342.89990234375,1951587200,-0.01218339093745007,5320.94616386218,5320.94616386218,73.07287513622417,-3.9488782840453496,-29.39682756956732,25.44794928552197,32.026013574957126,27.365296613458696,8.656440335568055,303917000,0,1.0,1
2010-02-26,5354.5,5354.5,5367.7998046875,5278.2001953125,5278.2001953125,1700847600,0.014352161350627876,5321.785009765625,5321.785009765625,75.41685678529439,2.416006843141986,-23.034260687025462,25.450267530167448,30.516103720408154,27.246456176001953,8.541653804954072,2004764600,0,1.0,1
2010-03-01,5405.89990234375,5405.89990234375,5420.7998046875,5354.5,5354.5,1423330600,0.009553602794396364,5323.836592511433,5323.836592511433,76.84866304296467,11.47548447342433,-16.132311654935503,27.607796128359833,29.74991435935837,30.399397185259012,8.39420453092899,3428095200,0,1.0,1
2010-03-02,5484.10009765625,5484.10009765625,5485.0,5403.7001953125,5405.89990234375,1218498700,0.014362082552848335,5327.652390252976,5327.652390252976,79.06556611873052,24.680783274517125,-7.969692669044977,32.6504759435621,30.50993823831923,31.744922963218265,8.35143406648598,4646593900,0,1.0,1
2010-03-03,5533.2001953125,5533.2001953125,5541.7998046875,5465.2998046875,5484.10009765625,1108893100,0.00891333111077546,5332.4325717659885,5332.4325717659885,79.7217584689844,38.66236951832798,1.3567197684296142,37.305649749898365,32.58859581622446,35.523037561727705,8.437423189506848,5755487000,0,1.0,0
2010-03-04,5527.2001953125,5527.2001953125,5544.2001953125,5501.10009765625,5533.2001953125,1075263000,-0.0010849517877573472,5336.859108664773,5336.859108664773,81.41436534581615,48.69737447267107,10.824850709277907,37.87252376339316,34.76444997252769,36.847482644220406,8.834996037003565,4680224000,0,1.0,1
2010-03-05,5599.7998046875,5599.7998046875,5605.39990234375,5527.2001953125,5527.2001953125,1001732100,0.013049454410085,5342.702235243056,5342.702235243056,82.75497715827312,61.79602383749716,21.01908533492176,40.776938502575405,37.6842391568893,41.8540092945057,8.6081275869193,5681956100,0,1.0,1
2010-03-08,5606.7001953125,5606.7001953125,5621.2001953125,5579.2001953125,5599.7998046875,837350700,0.0012314980586423197,5348.441321331522,5348.441321331522,80.71842406362386,71.90472873059389,31.19621401405619,40.7085147165377,41.69624568053366,39.64639386683984,8.943928720172593,6519306800,0,1.0,0
2010-03-09,5602.2998046875,5602.2998046875,5618.39990234375,5563.10009765625,5606.7001953125,993738400,-0.0007851531539044838,5353.842565658245,5353.842565658245,78.97168212470498,78.65419879663204,40.68781097057136,37.96638782606068,44.40007249025164,34.12241877297504,10.625793942303925,5525568400,0,1.0,1
2010-03-10,5640.60009765625,5640.60009765625,5645.2998046875,5585.39990234375,5602.2998046875,997893900,0.006813267299640704,5359.816680908203,5359.816680908203,78.58305641374088,86.10119502483485,49.77048778142406,36.33070724341079,46.8758164733744,34.80002412500742,10.6778578787838,6523462300,0,1.0,0
2010-03-11,5617.2998046875,5617.2998046875,5642.89990234375,5594.7001953125,5640.60009765625,889812900,-0.004139373496050771,5365.071438536352,5365.071438536352,73.89774297392773,89.09581320013785,57.63555286516682,31.460260334971032,48.80202270157904,31.937328368532885,11.09112051790766,5633649400,0,1.0,1
2010-03-12,5625.7001953125,5625.7001953125,5646.7001953125,5612.39990234375,5617.2998046875,1292880400,0.0014943328627935765,5370.284013671875,5370.284013671875,75.12855032544556,91.09680374973232,64.32780304207992,26.769000707652395,50.767935766589474,30.268607240789308,11.144289839661772,6926529800,0,1.0,0
2010-03-15,5593.89990234375,5593.89990234375,5627.0,5588.2001953125,5625.7001953125,818311200,-0.005668718643940812,5372.156015625,5374.668638939951,75.85304142774865,89.08961566715243,69.28016556709443,19.809450100058,54.27228153133916,32.14178584627419,9.344926011878094,6108218600,0,1.0,1
2010-03-16,5620.39990234375,5620.39990234375,5637.7001953125,5593.89990234375,5593.89990234375,878179400,0.004726117508406619,5374.114013671875,5379.394240159255,75.79469182714216,88.61572625012195,73.14727770369994,15.46844854642201,56.01541305703143,33.963280963018256,9.078333833053659,6986398000,0,1.0,1
2010-03-17,5644.60009765625,5644.60009765625,5657.7998046875,5620.39990234375,5620.39990234375,930653500,0.004296534849690605,5376.406015625,5384.398124262972,86.8313767143526,89.16507945258945,76.35083805347784,12.814241399111609,57.82762705573597,39.62512818401726,5.071079535225797,7917051500,0,1.0,0
2010-03-18,5642.60009765625,5642.60009765625,5661.0,5619.2001953125,5644.60009765625,919829700,-0.00035438372427594255,5378.724013671875,5389.179642288773,84.04617126344326,88.41981396218398,78.76463323521908,9.6551807269649,59.630904508095846,42.589509096531295,5.395616902962706,6997221800,0,1.0,1
2010-03-19,5650.10009765625,5650.10009765625,5691.2001953125,5633.5,5642.60009765625,2488301900,0.0013282919006098104,5381.04201171875,5393.923650568182,82.19921041042691,87.42657388893713,80.4970213659627,6.929552522974433,61.00659763305684,39.99743392522802,5.4584643100664865,9485523700,0,1.0,0
2010-03-22,5644.5,5644.5,5650.10009765625,5583.5,5650.10009765625,886165700,-0.0009916416812877596,5383.170009765625,5398.398228236607,76.15766951575118,85.20534867505103,81.43868682778037,3.7666618472706546,59.96840838256376,31.937632765875897,12.479250060056737,8599358000,0,1.0,1
2010-03-23,5673.60009765625,5673.60009765625,5695.89990234375,5644.5,5644.5,969327600,0.005142234390682869,5386.6680078125,5403.226331208882,74.49387608376026,84.8154466974338,82.11403880171106,2.7014078957227383,58.55438179257664,31.510485296677377,12.92768329433838,9568685600,0,1.0,1
2010-03-24,5677.89990234375,5677.89990234375,5698.89990234375,5636.0,5673.60009765625,1118840000,0.0007575747510276295,5390.756005859375,5407.962082435345,76.44765278613283,83.88641450545583,82.46851394246002,1.4179005629958112,56.85775925132466,30.30772692387958,13.754684493061886,10687525600,0,1.0,1
2010-03-25,5727.7001953125,5727.7001953125,5737.10009765625,5673.10009765625,5677.89990234375,1098678300,0.008732659223549787,5395.346005859375,5413.38137248411,74.39892247562344,86.17524268867237,83.20985969170249,2.965382996969879,54.48576182631778,27.652434542120787,14.032077758884212,11786203900,0,1.0,0
2010-03-26,5703.0,5703.0,5727.7001953125,5695.5,5727.7001953125,1031531100,-0.004321735910323116,5400.2980078125,5418.208349609375,67.20239341288116,85.01604414417034,83.57109658219608,1.44494756197426,52.03275386532297,25.767023037767085,14.230135745460734,10754672800,0,1.0,1
2010-03-29,5710.7001953125,5710.7001953125,5733.10009765625,5684.60009765625,5703.0,1015977100,0.0013492901248449256,5404.624013671875,5423.0032978995905,69.13834185635123,83.75325694313142,83.60752865438315,0.14572828874827337,50.51807655342257,26.021875,13.614488636363637,11770649900,0,1.0,0
2010-03-30,5672.2998046875,5672.2998046875,5742.7998046875,5662.7998046875,5710.7001953125,930757400,-0.006746997504470251,5407.8080078125,5427.024209299395,55.5946797931069,78.74616165664156,82.63525525483483,-3.88909359819327,47.70707833113227,21.481128787957203,16.308632902395516,10839892500,0,1.0,1
2010-03-31,5679.60009765625,5679.60009765625,5698.5,5646.2998046875,5672.2998046875,1105283700,0.001286180117501661,5412.984013671875,5431.033350384425,61.65352964278864,74.50819115155173,81.00984243417821,-6.501651282626483,44.752267916921554,21.360365812655505,18.535665224330604,11945176200,0,1.0,1
2010-04-01,5744.89990234375,5744.89990234375,5744.89990234375,5679.5,5679.60009765625,807719900,0.011431662797791184,5421.180009765625,5435.937515258789,68.38357443539945,75.54784892290172,79.91744373192292,-4.369594809021194,42.8254191901147,26.20170277111206,17.759508234443313,12752896100,0,1.0,1
2010-04-06,5780.39990234375,5780.39990234375,5790.39990234375,5744.60009765625,5744.89990234375,845433900,0.006160379837593141,5430.7280078125,5441.236936598558,78.43842976314214,78.33336029449674,79.60062704443769,-1.2672667499409442,41.61956260869007,32.0261484734132,14.365768608024302,13598330000,0,1.0,0
2010-04-07,5762.10009765625,5762.10009765625,5782.2998046875,5753.39990234375,5780.39990234375,828676900,-0.0031708590028525804,5440.764013671875,5446.098499644886,72.16135062650058,78.16323965278934,79.31314956610802,-1.1499099133186803,40.06855782028663,31.219374431013975,14.657080013555987,12769653100,0,1.0,0
2010-04-08,5712.7001953125,5712.7001953125,5762.10009765625,5684.5,5762.10009765625,820356600,-0.008610207807262037,5449.48001953125,5450.07762943097,59.872415789749375,73.19847212941113,78.09021407876864,-4.89174194935751,35.15177631135032,27.006489415322584,22.787109375,11949296500,0,1.0,1
2010-04-09,5771.0,5771.0,5773.60009765625,5712.7001953125,5712.7001953125,704070300,0.010153574991281623,5460.55001953125,5454.797076056985,66.00195458213202,73.1252230519276,77.09721587340044,-3.9719928214728384,30.35817005428272,27.402099344715698,22.2390222816339,12653366800,0,1.0,1
2010-04-12,5777.7001953125,5777.7001953125,5803.7001953125,5755.7998046875,5771.0,595469500,0.0011603376918508013,5473.19001953125,5459.476831408514,65.93404315255341,72.7689868132793,76.23157006137622,-3.4625832480969194,25.672068445944085,27.731724946412356,22.516898086035336,13248836300,0,1.0,0
2010-04-13,5761.7001953125,5761.7001953125,5778.89990234375,5741.89990234375,5777.7001953125,668939800,-0.002773109470490771,5484.6540234375,5463.7943080357145,64.26484571863263,70.3842548677485,75.06210702265068,-4.677852154902183,24.079200698543378,28.819390978153837,18.61666405715225,12579896500,0,1.0,1
2010-04-14,5796.2998046875,5796.2998046875,5812.7998046875,5761.7001953125,5761.7001953125,868022000,0.005987145307055801,5495.632021484375,5468.4774840448945,64.73692297406822,70.47385816691713,74.14445725150398,-3.670599084586854,22.43580113687475,27.253462920328726,18.624074521152277,13447918500,0,1.0,1
2010-04-15,5825.0,5825.0,5832.2998046875,5778.39990234375,5796.2998046875,1030545900,0.004939250194519176,5506.466025390625,5473.429185655382,66.6893430317266,72.03041356108588,73.72164851342036,-1.691234952334483,21.614650046319998,30.19856817105436,17.708615145367517,14478464400,0,1.0,0
2010-04-16,5744.0,5744.0,5833.7001953125,5726.39990234375,5825.0,1634478500,-0.014003167705841183,5516.282021484375,5477.135635166952,51.72703869411001,65.9675391427163,72.17082663927955,-6.203287496563249,19.336578188654272,23.697205028546524,23.329523828391498,12843985900,0,1.0,0
2010-04-19,5727.89990234375,5727.89990234375,5748.2998046875,5697.2001953125,5744.0,889516800,-0.002806877389755731,5528.0540234375,5480.524341480152,52.687231448117124,59.18131875525887,69.57292506247542,-10.391606307216549,17.745795846612307,23.142643975322315,26.39918402093395,11954469100,0,1.0,1
2010-04-20,5783.7001953125,5783.7001953125,5796.60009765625,5727.89990234375,5727.89990234375,1081126000,0.009694695704700681,5542.510029296875,5484.566686197917,57.137264786871214,57.641353859399715,67.18661082186028,-9.54525696246057,16.047013724818637,28.412690360719484,24.438252285390373,13035595100,0,1.0,0
2010-04-21,5723.39990234375,5723.39990234375,5797.0,5721.2998046875,5783.7001953125,1148842800,-0.01048063272641666,5555.13203125,5487.709228515625,54.79093095672126,50.967667349644216,63.942822127417074,-12.975154777772858,15.882913169925521,28.561043753794777,22.720049711596843,11886752300,0,1.0,0
2010-04-22,5665.2998046875,5665.2998046875,5761.39990234375,5652.39990234375,5723.39990234375,1139851500,-0.010203201979882085,5566.20203125,5490.01559963474,48.775869664623315,40.52340183979777,59.25893806989321,-18.73553623009544,15.441880129881607,26.718192377197493,27.206584670749823,10746900800,0,1.0,1
2010-04-23,5723.7001953125,5723.7001953125,5740.89990234375,5665.2998046875,5665.2998046875,1002800100,0.010255668188136958,5578.03603515625,5493.011555989583,48.16357571691903,36.53748820712735,54.714648097340046,-18.177159890212693,14.915707623288727,21.201605049831556,26.89494797515441,11749700900,0,1.0,1
2010-04-26,5753.89990234375,5753.89990234375,5800.7001953125,5723.7001953125,5723.7001953125,1036747900,0.00526238524898594,5589.884033203125,5496.313940120649,47.6831629743215,35.40733320730487,50.85318511933302,-15.445851912028147,12.783999814330443,22.035428328041018,25.98453520317942,12786448800,0,1.0,0
2010-04-27,5603.5,5603.5,5758.60009765625,5603.5,5753.89990234375,1515371800,-0.026486466281746557,5599.104033203125,5497.65376586914,38.7357963313735,22.120668753158498,45.10668184609811,-22.986013092939615,12.192788368637505,19.38166907413448,34.32575369274498,11271077000,0,1.0,0
2010-04-28,5586.60009765625,5586.60009765625,5640.0,5533.60009765625,5603.5,1832667100,-0.003020511889099454,5607.48603515625,5498.75186873071,40.61057289928325,10.110661159062147,38.10747770869092,-27.996816549628775,13.58416441048084,18.863244087974962,33.5004775332618,9438409900,0,1.0,1
2010-04-29,5617.7998046875,5617.7998046875,5638.7998046875,5579.7001953125,5586.60009765625,1206691700,0.00556920280319089,5614.960029296875,5500.2036728277435,38.11296535963363,3.0747553581004468,31.10093323857283,-28.026177880472382,15.028195558753117,17.82497007579285,33.55658571042453,10645101600,0,1.0,0
2010-04-30,5553.2998046875,5553.2998046875,5643.89990234375,5540.60009765625,5617.7998046875,1439125200,-0.011547782942954905,5620.4940234375,5500.843385259789,34.02162288454397,-7.618045544169945,23.357137482024278,-30.975183026194223,17.319397124291687,14.28829390030382,35.37114451760004,9205976400,0,1.0,0
2010-05-04,5411.10009765625,5411.10009765625,5566.0,5398.89990234375,5553.2998046875,1735870600,-0.025939893071562907,5622.2140234375,5499.775012788318,28.838716864625724,-27.25234714765338,13.235240556088744,-40.48758770374212,19.577881817296625,12.813437270706443,41.859754278661356,7470105800,0,1.0,0
2010-05-05,5341.89990234375,5341.89990234375,5428.7998046875,5304.60009765625,5411.10009765625,1997069700,-0.012871040758827983,5621.888017578125,5497.917658547794,23.673253461957373,-47.84502242149301,1.0191879605723937,-48.86421038206541,22.94508782243248,9.568851343112632,46.636680169622416,5473036100,0,1.0,0
2010-05-06,5261.0,5261.0,5371.5,5251.2998046875,5341.89990234375,1701801200,-0.015260253902021171,5620.066015625,5495.1628020530525,19.187069512839244,-69.88719585808758,-13.162088803159602,-56.725107054927975,26.254198868917847,7.722574726436189,48.235482892015106,3771234900,0,1.0,0
2010-05-07,5123.0,5123.0,5264.5,5045.2998046875,5261.0,2757309100,-0.02658091779160493,5616.224013671875,5490.8850686961205,18.062133550570394,-97.36881668894603,-30.00343438031689,-67.36538230862914,31.693612031774087,7.1509298728246256,54.85217675545655,1013925800,0,1.0,1
2010-05-10,5387.39990234375,5387.39990234375,5399.7998046875,5123.0,5123.0,2324686400,0.05032267068882886,5617.114013671875,5489.709100896662,36.05079885292913,-96.69865485448827,-43.34247847515117,-53.3561763793371,35.03443234304982,14.0094626629513,46.04584627880147,3338612200,0,1.0,0
2010-05-11,5334.2001953125,5334.2001953125,5387.39990234375,5257.2001953125,5387.39990234375,1450249400,-0.009923918660774342,5618.234013671875,5487.961809822683,31.546095071159442,-99.31547158662852,-54.53707709744664,-44.77839448918188,38.8392733925062,10.845525665920947,44.471663175129315,1888362800,0,1.0,1
2010-05-12,5383.5,5383.5,5401.0,5284.7001953125,5334.2001953125,1513656500,0.009199763288514778,5618.814013671875,5486.801123046875,35.918460316644754,-96.30113592777343,-62.889888863512,-33.41124706426143,42.19336657574682,11.345490954515363,43.13132980861064,3402019300,0,1.0,1
2010-05-13,5433.7001953125,5433.7001953125,5436.0,5381.60009765625,5383.5,956026300,0.009281617201221094,5619.37001953125,5486.217596368475,40.34196004968337,-88.8374541082685,-68.07940191246331,-20.758052195805192,45.67575691216494,13.653445121876157,40.590561057351536,4358045600,0,1.0,0
2010-05-14,5262.89990234375,5262.89990234375,5433.7001953125,5245.39990234375,5433.7001953125,1335859200,-0.031938150409341004,5614.946015625,5483.790230129076,32.43096422035599,-95.60254210350467,-73.58402995067158,-22.018512152833097,48.82076541309682,12.842554183521889,45.35735045543519,3022186400,0,1.0,0
2010-05-17,5262.5,5262.5,5327.5,5231.60009765625,5262.89990234375,1200727700,-7.598805701501801e-05,5609.53201171875,5481.410765288979,30.828642347835853,-99.84523810322298,-78.83627158118186,-21.00896652204112,52.89402103927303,9.595616804119246,45.6301035161873,1821458700,0,1.0,1
2010-05-18,5307.2998046875,5307.2998046875,5341.39990234375,5262.5,5262.5,1111259100,0.008476995551312984,5605.13400390625,5479.55852102726,37.4064438231125,-98.45767661108493,-82.76055258716248,-15.697124023922456,55.08150666070516,10.748243799569746,40.987924430581394,2932717800,0,1.0,0
